session_id,customer_id,session_date,traffic_source,device,country,landing_page,pages_viewed,session_duration_sec,is_bounce,is_converted
SESS0006652,CUST00731,2025-01-20,referral,desktop,CA,/contact,5,1526,False,False
SESS0006653,,2024-10-03,paid_social,mobile,SE,/home,7,1731,False,False
SESS0006654,CUST00135,2024-09-22,organic,tablet,CA,/features,13,715,False,False
SESS0006655,CUST00479,2026-02-19,email,desktop,US,/contact,13,973,False,False
SESS0006656,CUST00211,2026-03-24,direct,desktop,DE,/blog,2,1510,False,False
SESS0006657,CUST00423,2025-01-03,direct,mobile,AU,/pricing,15,861,False,False
SESS0006658,CUST01289,2026-02-22,email,desktop,NL,/features,6,178,False,False
SESS0006659,CUST00261,2025-11-16,email,desktop,AU,/contact,13,1720,False,False
SESS0006660,CUST00012,2024-06-19,organic,mobile,DE,/pricing,4,284,False,False
SESS0006661,,2025-02-25,referral,tablet,US,/pricing,6,1741,False,False
SESS0006662,,2025-08-08,paid_social,mobile,NL,/blog,12,1405,False,False
SESS0006663,CUST01116,2025-09-27,referral,mobile,FR,/pricing,2,1604,False,False
SESS0006664,CUST01428,2025-02-14,direct,desktop,NL,/pricing,14,701,False,False
SESS0006665,CUST00696,2024-12-23,paid_search,mobile,CA,/demo,15,1142,False,False
SESS0006666,,2024-10-18,paid_social,mobile,UK,/features,3,489,False,False
SESS0006667,CUST00850,2025-05-05,paid_social,desktop,SE,/case-studies,2,1787,False,False
SESS0006668,CUST00429,2024-06-30,referral,desktop,DE,/pricing,2,402,False,False
SESS0006669,CUST01052,2024-07-24,organic,mobile,UK,/demo,3,1135,False,False
SESS0006670,CUST00685,2026-03-15,paid_social,mobile,UK,/pricing,13,176,False,False
SESS0006671,,2025-05-24,direct,mobile,FR,/features,1,210,False,False
SESS0006672,CUST01461,2024-10-19,organic,mobile,CA,/features,12,164,False,False
SESS0006673,CUST00970,2024-08-07,email,mobile,NL,/pricing,6,1294,False,False
SESS0006674,CUST00210,2026-02-15,email,desktop,DE,/home,4,929,False,False
SESS0006675,CUST00983,2026-01-21,referral,desktop,SE,/features,7,756,False,False
SESS0006676,CUST01477,2024-11-15,paid_search,desktop,US,/home,15,1771,False,False
SESS0006677,CUST00265,2025-09-23,paid_search,tablet,SE,/home,7,604,False,False
SESS0006678,,2025-08-03,paid_search,mobile,FR,/contact,13,642,False,False
SESS0006679,CUST00174,2024-07-19,direct,mobile,SE,/contact,12,1425,False,False
SESS0006680,,2025-10-16,paid_social,desktop,DE,/blog,13,139,False,False
SESS0006681,CUST01261,2025-01-06,referral,mobile,US,/blog,13,1722,False,False
SESS0006682,,2025-07-04,organic,mobile,UK,/contact,13,1296,False,False
SESS0006683,CUST00503,2025-06-22,organic,desktop,US,/demo,14,1560,False,False
SESS0006684,CUST00804,2025-01-09,organic,desktop,AU,/pricing,11,1399,False,False
SESS0006685,CUST00793,2024-06-04,email,mobile,NL,/contact,6,642,False,False
SESS0006686,CUST01224,2025-10-07,paid_social,desktop,DE,/pricing,8,415,False,False
SESS0006687,CUST01175,2026-01-18,paid_search,mobile,US,/pricing,6,1600,False,False
SESS0006688,CUST01083,2025-03-06,direct,mobile,US,/blog,13,376,False,False
SESS0006689,CUST01456,2025-05-07,email,desktop,SE,/case-studies,7,1230,False,False
SESS0006690,CUST01221,2025-03-13,paid_search,mobile,UK,/features,7,441,False,False
SESS0006691,,2024-11-21,referral,mobile,AU,/contact,4,154,False,False
SESS0006692,CUST01394,2024-07-28,organic,tablet,NL,/home,12,540,False,False
SESS0006693,CUST01115,2024-08-29,referral,tablet,DE,/pricing,3,1395,False,False
SESS0006694,,2025-05-04,paid_social,mobile,CA,/features,8,1466,False,False
SESS0006695,CUST01098,2024-07-19,paid_social,mobile,NL,/case-studies,10,1372,False,False
SESS0006696,CUST00673,2024-06-23,organic,mobile,DE,/home,11,1510,False,False
SESS0006697,CUST01201,2025-07-12,organic,desktop,NL,/contact,1,292,False,False
SESS0006698,,2024-08-11,direct,desktop,FR,/demo,3,454,False,False
SESS0006699,,2024-05-31,email,desktop,DE,/pricing,12,1614,False,False
SESS0006700,,2026-02-19,referral,tablet,DE,/features,12,665,False,False
SESS0006701,CUST00905,2024-05-17,paid_search,mobile,US,/case-studies,7,233,False,False
SESS0006702,CUST01367,2025-10-08,paid_search,desktop,SE,/demo,1,908,False,False
SESS0006703,CUST00438,2025-01-01,paid_social,desktop,NL,/pricing,1,1257,False,False
SESS0006704,CUST00435,2025-09-07,direct,desktop,UK,/case-studies,11,708,False,False
SESS0006705,CUST01125,2025-01-13,paid_search,mobile,UK,/demo,14,1197,False,False
SESS0006706,CUST00907,2025-07-19,paid_search,mobile,CA,/demo,11,1486,False,False
SESS0006707,,2025-04-07,organic,desktop,UK,/features,2,700,False,False
SESS0006708,CUST00944,2024-06-03,direct,desktop,NL,/pricing,2,547,False,False
SESS0006709,CUST00332,2024-10-26,referral,mobile,DE,/features,4,1451,False,False
SESS0006710,,2025-09-20,paid_social,desktop,AU,/blog,14,1701,False,False
SESS0006711,,2024-07-30,paid_social,mobile,SE,/features,4,723,False,False
SESS0006712,,2024-09-27,email,mobile,FR,/demo,5,147,False,False
SESS0006713,CUST00007,2026-02-15,organic,desktop,DE,/pricing,2,586,False,False
SESS0006714,CUST01326,2024-12-04,direct,desktop,UK,/pricing,2,1411,False,False
SESS0006715,CUST01243,2025-08-31,paid_search,desktop,FR,/home,10,114,False,False
SESS0006716,CUST00311,2024-11-01,referral,desktop,CA,/home,13,1343,False,False
SESS0006717,CUST01213,2024-05-29,email,desktop,NL,/case-studies,9,839,False,False
SESS0006718,,2026-01-29,paid_search,desktop,NL,/blog,5,1126,False,False
SESS0006719,CUST01226,2026-04-13,referral,mobile,FR,/features,12,42,False,False
SESS0006720,CUST00380,2024-08-06,paid_social,mobile,AU,/demo,1,1193,False,False
SESS0006721,,2024-06-15,paid_social,desktop,FR,/home,2,294,False,False
SESS0006722,,2025-05-10,paid_search,desktop,CA,/blog,7,459,False,False
SESS0006723,,2025-07-02,email,mobile,NL,/features,5,957,False,True
SESS0006724,,2025-01-08,direct,desktop,UK,/home,10,1294,False,False
SESS0006725,CUST01430,2024-11-04,email,desktop,AU,/features,6,1647,False,False
SESS0006726,,2025-04-06,referral,mobile,AU,/case-studies,6,338,False,False
SESS0006727,CUST01221,2026-01-12,paid_social,mobile,US,/features,9,320,False,False
SESS0006728,CUST00948,2026-03-10,paid_search,desktop,CA,/case-studies,10,1494,False,False
SESS0006729,,2025-07-07,referral,mobile,NL,/blog,9,1192,False,False
SESS0006730,,2024-09-08,email,mobile,AU,/case-studies,15,34,False,False
SESS0006731,CUST00584,2024-09-23,paid_social,mobile,US,/features,3,373,False,False
SESS0006732,CUST00212,2026-02-19,paid_social,mobile,UK,/blog,14,1534,False,False
SESS0006733,CUST00037,2025-08-08,email,mobile,SE,/features,12,483,False,False
SESS0006734,,2025-08-27,referral,mobile,AU,/home,3,64,False,False
SESS0006735,CUST00010,2025-03-07,email,mobile,FR,/demo,15,606,False,False
SESS0006736,CUST00171,2025-04-30,organic,tablet,AU,/demo,2,1508,False,False
SESS0006737,CUST00735,2025-08-14,paid_social,desktop,CA,/demo,13,1586,False,False
SESS0006738,CUST00632,2024-05-18,organic,mobile,SE,/home,5,583,False,True
SESS0006739,CUST01062,2026-03-18,email,mobile,AU,/case-studies,13,1054,False,False
SESS0006740,CUST01250,2024-12-29,direct,mobile,DE,/demo,2,1434,False,False
SESS0006741,CUST01193,2026-04-11,organic,mobile,NL,/demo,9,413,False,False
SESS0006742,CUST00979,2024-08-21,email,mobile,FR,/home,13,33,False,False
SESS0006743,CUST01314,2026-03-06,direct,desktop,UK,/features,11,1196,False,False
SESS0006744,,2025-02-12,direct,desktop,SE,/blog,8,1185,False,False
SESS0006745,,2025-12-15,email,desktop,SE,/features,15,940,False,False
SESS0006746,CUST00903,2025-09-24,direct,desktop,NL,/pricing,11,773,False,False
SESS0006747,,2024-09-11,email,desktop,UK,/home,7,778,False,False
SESS0006748,CUST00761,2025-03-16,paid_search,desktop,SE,/home,7,760,False,False
SESS0006749,CUST00336,2025-10-07,paid_social,desktop,FR,/features,12,621,False,False
SESS0006750,CUST00021,2024-08-05,organic,mobile,US,/pricing,11,359,False,False
SESS0006751,CUST01421,2025-01-26,organic,mobile,UK,/features,2,1145,False,False
SESS0006752,CUST00094,2025-07-09,organic,mobile,CA,/blog,5,188,False,False
SESS0006753,CUST01407,2025-12-16,email,mobile,UK,/demo,14,195,False,False
SESS0006754,,2024-10-12,direct,desktop,UK,/pricing,5,270,False,False
SESS0006755,CUST00538,2024-09-20,email,mobile,US,/contact,8,1425,False,True
SESS0006756,CUST01319,2025-09-24,paid_social,desktop,FR,/blog,12,374,False,False
SESS0006757,,2024-09-29,referral,desktop,SE,/home,3,680,False,False
SESS0006758,CUST01355,2026-03-24,paid_social,desktop,NL,/demo,11,226,False,False
SESS0006759,,2025-01-10,referral,desktop,SE,/pricing,3,1770,False,False
SESS0006760,,2025-06-16,organic,mobile,SE,/home,9,1589,False,False
SESS0006761,,2025-01-13,paid_social,mobile,CA,/features,4,1422,False,False
SESS0006762,CUST00096,2024-09-12,direct,desktop,US,/contact,4,742,False,False
SESS0006763,CUST00798,2025-08-03,referral,mobile,US,/pricing,9,1478,False,False
SESS0006764,CUST00315,2025-06-03,email,mobile,NL,/contact,3,8,True,False
SESS0006765,CUST01470,2025-10-20,paid_social,mobile,CA,/home,11,1135,False,False
SESS0006766,CUST00938,2025-10-15,direct,desktop,CA,/blog,6,605,False,False
SESS0006767,CUST01297,2024-05-24,direct,desktop,US,/case-studies,13,485,False,False
SESS0006768,CUST00265,2024-12-01,paid_search,mobile,DE,/home,11,1110,False,True
SESS0006769,CUST01217,2025-09-28,email,mobile,NL,/contact,8,1401,False,False
SESS0006770,,2026-03-02,paid_social,desktop,AU,/pricing,1,1136,False,False
SESS0006771,,2025-12-28,paid_search,desktop,UK,/blog,10,310,False,True
SESS0006772,CUST01099,2025-06-22,paid_search,mobile,DE,/contact,15,1632,False,False
SESS0006773,CUST00462,2025-09-14,paid_social,desktop,CA,/home,15,345,False,False
SESS0006774,CUST01057,2025-02-13,paid_search,mobile,UK,/features,13,807,False,False
SESS0006775,CUST01110,2024-10-19,referral,desktop,DE,/pricing,11,1332,False,False
SESS0006776,,2025-10-11,referral,desktop,NL,/home,10,264,False,False
SESS0006777,,2026-04-01,direct,mobile,NL,/pricing,3,915,False,False
SESS0006778,,2025-11-21,paid_search,desktop,AU,/contact,11,232,False,False
SESS0006779,CUST00707,2024-10-30,referral,desktop,CA,/features,8,170,False,False
SESS0006780,,2025-09-02,organic,mobile,SE,/case-studies,5,984,False,False
SESS0006781,CUST01347,2026-02-04,paid_social,mobile,SE,/pricing,1,343,False,False
SESS0006782,CUST00747,2026-01-22,referral,desktop,FR,/case-studies,8,523,False,False
SESS0006783,,2025-12-19,referral,desktop,US,/blog,11,1738,False,True
SESS0006784,CUST00505,2024-05-07,organic,mobile,SE,/blog,4,1332,False,False
SESS0006785,CUST00990,2024-11-26,paid_social,tablet,AU,/demo,9,1534,False,False
SESS0006786,CUST01490,2024-09-01,referral,tablet,AU,/blog,14,1001,False,False
SESS0006787,CUST00456,2025-06-27,direct,desktop,US,/pricing,4,481,False,False
SESS0006788,CUST00597,2024-10-29,referral,desktop,NL,/demo,12,1537,False,False
SESS0006789,CUST00215,2025-07-03,direct,desktop,UK,/pricing,12,1708,False,False
SESS0006790,CUST01295,2025-07-26,email,desktop,US,/demo,13,94,False,False
SESS0006791,,2024-08-11,referral,desktop,SE,/features,7,329,False,False
SESS0006792,CUST00915,2024-04-27,paid_search,desktop,SE,/case-studies,12,926,False,False
SESS0006793,,2025-09-12,email,desktop,AU,/features,12,51,False,False
SESS0006794,CUST00983,2024-11-12,paid_search,desktop,US,/blog,8,946,False,False
SESS0006795,,2025-03-26,referral,mobile,US,/case-studies,12,1779,False,False
SESS0006796,CUST01000,2025-07-08,referral,mobile,US,/pricing,1,259,False,False
SESS0006797,CUST01179,2025-08-06,paid_search,desktop,US,/home,9,591,False,False
SESS0006798,,2025-10-05,direct,mobile,UK,/case-studies,6,624,False,False
SESS0006799,CUST00402,2024-06-18,direct,mobile,US,/case-studies,14,1622,False,False
SESS0006800,CUST00390,2026-02-03,paid_social,desktop,UK,/case-studies,15,1758,False,False
SESS0006801,,2026-02-19,paid_search,tablet,AU,/case-studies,12,1511,False,True
SESS0006802,,2025-03-21,direct,mobile,UK,/case-studies,10,1592,False,False
SESS0006803,CUST01160,2025-09-19,email,desktop,DE,/contact,10,1442,False,False
SESS0006804,CUST00080,2024-09-26,direct,mobile,FR,/case-studies,12,1712,False,False
SESS0006805,CUST00432,2024-09-22,direct,desktop,US,/blog,3,1733,False,True
SESS0006806,CUST01151,2025-11-09,email,tablet,US,/case-studies,4,883,False,False
SESS0006807,CUST00139,2024-09-04,direct,mobile,NL,/blog,1,1749,False,False
SESS0006808,CUST01102,2025-11-21,referral,desktop,CA,/features,14,782,False,False
SESS0006809,,2025-11-18,paid_social,desktop,UK,/features,5,136,False,False
SESS0006810,CUST00359,2024-05-23,paid_social,desktop,SE,/pricing,1,906,False,False
SESS0006811,CUST01077,2026-04-06,email,desktop,CA,/pricing,14,1037,False,False
SESS0006812,,2024-06-19,referral,mobile,DE,/blog,12,273,False,False
SESS0006813,,2025-01-12,referral,desktop,DE,/blog,13,767,False,False
SESS0006814,,2024-12-07,organic,mobile,CA,/pricing,5,1370,False,False
SESS0006815,CUST00479,2024-12-02,direct,desktop,SE,/blog,13,795,False,False
SESS0006816,CUST00953,2024-08-22,email,mobile,CA,/blog,1,1198,False,False
SESS0006817,CUST00808,2025-12-12,referral,desktop,SE,/features,15,1443,False,False
SESS0006818,CUST01103,2025-11-05,paid_search,desktop,NL,/case-studies,11,129,False,False
SESS0006819,,2026-01-06,referral,desktop,NL,/case-studies,3,1007,False,False
SESS0006820,,2025-07-30,email,mobile,FR,/blog,13,1161,False,True
SESS0006821,CUST01223,2025-01-01,organic,tablet,UK,/home,13,499,False,True
SESS0006822,CUST01440,2026-02-18,email,mobile,UK,/case-studies,9,70,False,False
SESS0006823,CUST00417,2024-11-10,email,mobile,UK,/demo,9,325,False,False
SESS0006824,,2024-10-14,paid_search,desktop,US,/contact,9,1530,False,False
SESS0006825,,2024-06-02,referral,desktop,SE,/case-studies,5,412,False,False
SESS0006826,CUST01352,2024-11-18,referral,desktop,CA,/case-studies,5,1794,False,False
SESS0006827,CUST01013,2024-07-22,referral,mobile,DE,/features,5,333,False,False
SESS0006828,CUST01406,2025-04-08,email,tablet,UK,/blog,5,1677,False,True
SESS0006829,CUST00921,2024-11-14,direct,mobile,CA,/pricing,14,807,False,True
SESS0006830,CUST00448,2024-08-22,email,desktop,DE,/pricing,8,1585,False,False
SESS0006831,CUST00650,2025-07-07,referral,mobile,FR,/home,9,1688,False,False
SESS0006832,CUST01155,2025-01-19,organic,mobile,DE,/demo,2,1765,False,False
SESS0006833,CUST00832,2026-04-02,paid_search,desktop,UK,/features,7,173,False,False
SESS0006834,,2026-04-14,email,desktop,AU,/case-studies,14,73,False,False
SESS0006835,,2025-12-31,paid_social,desktop,CA,/features,4,1249,False,False
SESS0006836,CUST00377,2024-05-15,direct,desktop,UK,/case-studies,3,380,False,False
SESS0006837,,2025-05-13,organic,desktop,DE,/home,10,1432,False,False
SESS0006838,,2025-06-14,referral,desktop,CA,/blog,15,1112,False,False
SESS0006839,CUST01354,2025-09-27,email,mobile,US,/pricing,2,1353,False,False
SESS0006840,CUST00103,2025-03-27,direct,mobile,SE,/features,2,1227,False,False
SESS0006841,CUST01398,2025-10-19,direct,tablet,CA,/demo,2,856,False,False
SESS0006842,,2024-12-02,direct,mobile,SE,/demo,10,1342,False,False
SESS0006843,CUST00669,2025-09-15,organic,mobile,US,/demo,12,209,False,False
SESS0006844,CUST00718,2025-09-26,paid_search,mobile,AU,/home,15,1277,False,False
SESS0006845,CUST00826,2025-08-31,direct,desktop,AU,/contact,13,85,False,False
SESS0006846,,2025-06-30,paid_social,desktop,UK,/home,14,1740,False,False
SESS0006847,,2024-04-29,email,mobile,SE,/pricing,3,1775,False,False
SESS0006848,CUST01493,2025-07-10,referral,mobile,US,/pricing,15,700,False,False
SESS0006849,,2025-02-27,referral,mobile,DE,/case-studies,3,1268,False,False
SESS0006850,CUST00585,2024-10-11,referral,mobile,AU,/features,11,350,False,True
SESS0006851,,2024-11-15,direct,desktop,DE,/features,5,1399,False,False
SESS0006852,CUST00305,2025-06-26,paid_search,mobile,SE,/contact,8,966,False,False
SESS0006853,,2024-06-09,email,desktop,UK,/blog,4,1159,False,False
SESS0006854,CUST00829,2024-07-11,email,mobile,CA,/home,10,825,False,False
SESS0006855,CUST00079,2025-08-23,email,desktop,DE,/pricing,10,1717,False,False
SESS0006856,CUST00562,2026-04-18,direct,desktop,NL,/home,5,233,False,False
SESS0006857,CUST00514,2025-06-05,organic,mobile,DE,/demo,2,1581,False,False
SESS0006858,CUST00682,2025-05-16,organic,mobile,AU,/contact,9,1257,False,False
SESS0006859,,2025-11-22,referral,desktop,DE,/case-studies,3,620,False,False
SESS0006860,CUST00823,2025-10-02,organic,mobile,DE,/case-studies,10,1719,False,False
SESS0006861,CUST00168,2025-05-09,referral,mobile,CA,/demo,11,735,False,False
SESS0006862,CUST01107,2024-12-08,referral,desktop,CA,/blog,1,855,False,False
SESS0006863,CUST00539,2025-01-13,paid_search,desktop,UK,/blog,6,1358,False,False
SESS0006864,CUST00865,2025-07-16,organic,mobile,US,/demo,11,169,False,False
SESS0006865,CUST01321,2025-03-12,organic,mobile,CA,/blog,11,673,False,False
SESS0006866,,2025-12-06,paid_search,desktop,US,/demo,9,818,False,False
SESS0006867,CUST00687,2024-07-22,direct,mobile,FR,/blog,10,1244,False,False
SESS0006868,CUST01048,2025-06-18,organic,desktop,NL,/demo,11,981,False,True
SESS0006869,CUST00215,2025-11-30,direct,mobile,SE,/features,11,833,False,False
SESS0006870,,2024-07-09,paid_search,desktop,SE,/demo,13,977,False,False
SESS0006871,CUST00977,2025-08-03,referral,mobile,NL,/home,9,656,False,False
SESS0006872,CUST00695,2024-05-06,direct,mobile,FR,/features,9,1632,False,False
SESS0006873,CUST01473,2026-03-14,paid_search,tablet,SE,/contact,6,1770,False,False
SESS0006874,CUST00659,2025-11-10,email,desktop,SE,/blog,1,150,False,False
SESS0006875,CUST00785,2024-11-14,paid_search,desktop,UK,/demo,1,1320,False,False
SESS0006876,CUST01204,2025-09-21,paid_search,desktop,AU,/features,7,262,False,False
SESS0006877,CUST00569,2026-01-17,referral,tablet,US,/blog,11,213,False,False
SESS0006878,CUST00412,2026-04-13,paid_search,desktop,AU,/features,12,637,False,False
SESS0006879,CUST00413,2024-07-31,referral,mobile,FR,/contact,2,436,False,False
SESS0006880,CUST00733,2024-07-18,paid_social,mobile,DE,/demo,13,514,False,False
SESS0006881,,2025-01-25,organic,tablet,NL,/blog,7,1295,False,False
SESS0006882,CUST00919,2026-03-19,referral,mobile,US,/demo,1,534,False,True
SESS0006883,CUST00169,2026-03-13,organic,desktop,FR,/pricing,12,1734,False,False
SESS0006884,CUST00956,2025-04-13,direct,desktop,NL,/case-studies,5,843,False,False
SESS0006885,CUST01189,2025-09-04,organic,desktop,DE,/blog,12,1284,False,False
SESS0006886,CUST00303,2024-12-25,referral,mobile,CA,/case-studies,3,852,False,False
SESS0006887,,2024-10-26,paid_search,mobile,UK,/features,4,1557,False,False
SESS0006888,CUST01200,2025-06-01,paid_search,tablet,UK,/demo,8,939,False,False
SESS0006889,CUST00239,2026-02-04,email,desktop,DE,/demo,13,1531,False,False
SESS0006890,CUST00225,2025-06-12,referral,desktop,SE,/contact,1,440,False,False
SESS0006891,CUST00602,2026-03-18,paid_social,desktop,FR,/features,9,949,False,False
SESS0006892,CUST00999,2024-10-16,referral,desktop,SE,/demo,13,548,False,False
SESS0006893,,2025-08-12,paid_search,tablet,FR,/home,14,419,False,False
SESS0006894,,2024-12-24,direct,mobile,DE,/home,14,1402,False,False
SESS0006895,CUST01306,2025-09-06,paid_search,mobile,UK,/features,2,151,False,False
SESS0006896,CUST00837,2025-01-03,referral,desktop,DE,/pricing,10,1154,False,False
SESS0006897,CUST00395,2025-09-02,referral,desktop,NL,/home,3,1385,False,False
SESS0006898,CUST00847,2024-07-31,paid_search,mobile,AU,/features,11,598,False,False
SESS0006899,,2025-11-17,organic,mobile,UK,/features,15,39,False,False
SESS0006900,CUST00265,2025-05-17,paid_social,desktop,AU,/demo,6,1469,False,False
