order_id,customer_id,campaign_id,order_date,product,quantity,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,payment_method,order_status
ORD000834,CUST00328,CAMP0044,2025-09-14,Starter Plan,9,1156.11,10404.99,0,10404.99,PayPal,completed
ORD000835,CUST00904,,2024-08-15,Enterprise Plan,4,1236.11,4944.44,5,4697.22,Invoice,pending
ORD000836,CUST00800,CAMP0088,2025-03-30,Growth Plan,9,2734.78,24613.02,5,23382.37,Credit Card,completed
ORD000837,CUST00315,CAMP0097,2026-02-01,Growth Plan,8,2820.91,22567.28,0,22567.28,ACH,completed
ORD000838,CUST00631,,2026-03-10,Professional Services,1,2757.06,2757.06,20,2205.65,ACH,completed
ORD000839,CUST00949,,2025-02-22,Growth Plan,10,328.02,3280.2,5,3116.19,Invoice,refunded
ORD000840,CUST00471,CAMP0101,2025-01-31,Add-on: Analytics,1,2849.36,2849.36,0,2849.36,Invoice,completed
ORD000841,CUST01075,,2025-10-01,Pro Plan,2,2407.21,4814.42,20,3851.54,Invoice,completed
ORD000842,CUST00325,CAMP0091,2024-07-19,Enterprise Plan,4,1027.97,4111.88,10,3700.69,Invoice,completed
ORD000843,CUST00008,CAMP0092,2024-08-01,Pro Plan,6,2826.31,16957.86,0,16957.86,Credit Card,completed
ORD000844,CUST01186,CAMP0108,2024-07-04,Add-on: API,5,152.53,762.65,0,762.65,PayPal,refunded
ORD000845,CUST01343,,2025-01-08,Professional Services,1,1284.88,1284.88,20,1027.9,Invoice,completed
ORD000846,CUST00015,CAMP0075,2025-01-07,Starter Plan,8,1206.03,9648.24,10,8683.42,PayPal,completed
ORD000847,CUST00883,CAMP0024,2025-07-15,Growth Plan,9,1315.61,11840.49,15,10064.42,Credit Card,completed
ORD000848,CUST01038,,2025-10-31,Growth Plan,2,198.87,397.74,10,357.97,PayPal,completed
ORD000849,CUST01279,CAMP0108,2024-08-29,Starter Plan,10,2686.88,26868.8,5,25525.36,PayPal,completed
ORD000850,CUST00157,CAMP0111,2024-10-14,Add-on: Analytics,3,366.17,1098.51,10,988.66,Invoice,completed
ORD000851,CUST01056,CAMP0004,2026-01-09,Enterprise Plan,1,158.03,158.03,5,150.13,Invoice,completed
ORD000852,CUST00104,,2024-04-25,Add-on: API,5,962.64,4813.2,0,4813.2,Credit Card,completed
ORD000853,CUST01097,CAMP0019,2025-07-18,Add-on: API,6,1411.9,8471.4,5,8047.83,ACH,completed
ORD000854,CUST01050,CAMP0086,2024-12-05,Growth Plan,7,316.73,2217.11,15,1884.54,ACH,completed
ORD000855,CUST00208,,2024-07-06,Add-on: Analytics,7,2511.92,17583.44,0,17583.44,Credit Card,completed
ORD000856,CUST00749,,2026-02-03,Enterprise Plan,9,278.86,2509.74,15,2133.28,PayPal,completed
ORD000857,CUST00324,,2024-05-02,Starter Plan,6,399.4,2396.4,10,2156.76,Credit Card,completed
ORD000858,CUST00034,CAMP0024,2024-09-03,Add-on: API,2,1248.23,2496.46,10,2246.81,Credit Card,completed
ORD000859,CUST00241,,2025-04-25,Starter Plan,1,568.11,568.11,5,539.7,PayPal,completed
ORD000860,CUST00819,CAMP0060,2025-05-14,Pro Plan,10,372.84,3728.4,10,3355.56,Invoice,completed
ORD000861,CUST00652,,2025-04-23,Enterprise Plan,9,464.48,4180.32,0,4180.32,Invoice,completed
ORD000862,CUST00141,CAMP0051,2025-11-14,Add-on: API,1,2891.12,2891.12,10,2602.01,Invoice,completed
ORD000863,CUST00068,,2025-10-11,Add-on: Analytics,10,2535.56,25355.6,0,25355.6,ACH,completed
ORD000864,CUST00719,CAMP0081,2026-02-21,Pro Plan,1,2512.35,2512.35,10,2261.11,PayPal,completed
ORD000865,CUST00565,,2024-10-22,Growth Plan,3,596.72,1790.16,0,1790.16,ACH,completed
ORD000866,CUST00568,CAMP0078,2024-11-05,Add-on: Analytics,6,251.02,1506.12,10,1355.51,PayPal,completed
ORD000867,CUST00413,CAMP0032,2025-05-15,Enterprise Plan,3,984.59,2953.77,0,2953.77,Credit Card,completed
ORD000868,CUST01151,,2025-05-21,Enterprise Plan,3,964.79,2894.37,5,2749.65,Credit Card,completed
ORD000869,CUST00026,,2025-06-10,Add-on: API,10,1707.59,17075.9,0,17075.9,ACH,completed
ORD000870,CUST00722,,2026-01-14,Pro Plan,10,2357.7,23577.0,5,22398.15,Invoice,completed
ORD000871,CUST00020,CAMP0027,2024-08-12,Growth Plan,8,2253.04,18024.32,20,14419.46,ACH,completed
ORD000872,CUST01272,,2024-05-02,Add-on: API,4,1703.71,6814.84,15,5792.61,Invoice,completed
ORD000873,CUST00105,,2024-07-07,Professional Services,10,2785.9,27859.0,15,23680.15,ACH,completed
ORD000874,CUST00961,CAMP0043,2025-11-04,Add-on: API,4,952.16,3808.64,0,3808.64,Credit Card,completed
ORD000875,CUST00248,,2024-06-27,Pro Plan,6,2670.21,16021.26,0,16021.26,PayPal,completed
ORD000876,CUST01214,CAMP0033,2025-02-01,Growth Plan,8,422.15,3377.2,5,3208.34,ACH,pending
ORD000877,CUST00102,,2025-06-27,Professional Services,7,463.07,3241.49,5,3079.42,Invoice,completed
ORD000878,CUST00914,,2025-11-03,Add-on: Analytics,9,2734.28,24608.52,10,22147.67,PayPal,completed
ORD000879,CUST01248,,2025-02-19,Enterprise Plan,5,1137.73,5688.65,20,4550.92,Credit Card,completed
ORD000880,CUST00102,,2024-05-07,Add-on: API,7,336.45,2355.15,0,2355.15,Invoice,refunded
ORD000881,CUST00454,,2024-10-14,Add-on: API,10,441.25,4412.5,20,3530.0,PayPal,completed
ORD000882,CUST00241,,2025-02-03,Pro Plan,2,2621.76,5243.52,15,4456.99,PayPal,completed
ORD000883,CUST00604,CAMP0070,2025-11-25,Enterprise Plan,2,585.8,1171.6,20,937.28,Credit Card,completed
ORD000884,CUST00437,,2025-09-30,Enterprise Plan,3,1519.52,4558.56,0,4558.56,PayPal,completed
ORD000885,CUST00499,,2025-12-27,Add-on: API,10,2293.19,22931.9,5,21785.31,PayPal,completed
ORD000886,CUST00732,CAMP0105,2025-03-14,Enterprise Plan,9,2255.18,20296.62,0,20296.62,PayPal,completed
ORD000887,CUST00465,,2025-09-30,Growth Plan,1,2691.49,2691.49,0,2691.49,ACH,refunded
ORD000888,CUST00110,,2024-06-26,Pro Plan,3,2218.57,6655.71,0,6655.71,PayPal,refunded
ORD000889,CUST01409,,2025-06-01,Add-on: API,8,1165.24,9321.92,15,7923.63,Credit Card,completed
ORD000890,CUST00664,,2024-09-21,Enterprise Plan,5,2264.66,11323.3,0,11323.3,Credit Card,completed
ORD000891,CUST00815,CAMP0106,2024-04-20,Professional Services,7,1106.6,7746.2,0,7746.2,Invoice,completed
ORD000892,CUST00010,CAMP0049,2024-06-26,Add-on: Analytics,6,1671.57,10029.42,10,9026.48,ACH,completed
ORD000893,CUST00024,CAMP0070,2025-07-08,Add-on: API,5,2794.79,13973.95,15,11877.86,Credit Card,completed
ORD000894,CUST01460,CAMP0045,2025-11-08,Add-on: Analytics,7,2848.64,19940.48,5,18943.46,Invoice,completed
ORD000895,CUST01282,,2024-07-24,Enterprise Plan,1,1476.5,1476.5,0,1476.5,Invoice,completed
ORD000896,CUST01308,CAMP0072,2024-09-17,Pro Plan,7,2430.49,17013.43,0,17013.43,Credit Card,completed
ORD000897,CUST00793,CAMP0027,2024-08-27,Add-on: Analytics,4,427.1,1708.4,5,1622.98,PayPal,completed
ORD000898,CUST01403,CAMP0084,2025-05-24,Pro Plan,4,322.8,1291.2,20,1032.96,Invoice,completed
ORD000899,CUST01314,,2025-04-02,Add-on: Analytics,4,2968.39,11873.56,20,9498.85,Invoice,completed
ORD000900,CUST00332,,2024-08-17,Enterprise Plan,5,88.11,440.55,0,440.55,Credit Card,completed
ORD000901,CUST00421,CAMP0041,2026-01-09,Add-on: Analytics,2,1607.11,3214.22,0,3214.22,PayPal,completed
ORD000902,CUST00726,CAMP0090,2025-04-14,Pro Plan,1,155.79,155.79,0,155.79,Invoice,completed
ORD000903,CUST00888,,2024-09-18,Enterprise Plan,6,828.1,4968.6,0,4968.6,Invoice,completed
ORD000904,CUST00484,CAMP0019,2025-06-07,Add-on: API,3,829.23,2487.69,0,2487.69,PayPal,refunded
ORD000905,CUST00598,,2024-05-26,Starter Plan,4,817.08,3268.32,20,2614.66,Invoice,completed
ORD000906,CUST00830,CAMP0020,2026-01-29,Enterprise Plan,3,1581.43,4744.29,10,4269.86,ACH,refunded
ORD000907,CUST00323,CAMP0072,2024-10-26,Pro Plan,6,2114.67,12688.02,15,10784.82,Invoice,completed
ORD000908,CUST00305,CAMP0029,2024-10-05,Growth Plan,7,131.12,917.84,5,871.95,Credit Card,completed
ORD000909,CUST01054,CAMP0057,2025-08-27,Add-on: Analytics,8,2990.85,23926.8,10,21534.12,Credit Card,completed
ORD000910,CUST00801,CAMP0106,2025-03-30,Starter Plan,4,732.93,2931.72,0,2931.72,Invoice,completed
ORD000911,CUST00145,,2024-09-18,Add-on: API,4,2764.33,11057.32,20,8845.86,ACH,completed
ORD000912,CUST00642,,2024-06-30,Enterprise Plan,6,943.7,5662.2,10,5095.98,Invoice,completed
ORD000913,CUST00308,,2024-09-08,Pro Plan,10,2939.92,29399.2,10,26459.28,Credit Card,completed
ORD000914,CUST01221,,2024-06-28,Professional Services,1,83.06,83.06,20,66.45,Invoice,completed
ORD000915,CUST00220,,2025-04-15,Growth Plan,7,2287.04,16009.28,0,16009.28,PayPal,refunded
ORD000916,CUST00460,,2025-01-22,Pro Plan,5,2123.19,10615.95,0,10615.95,Credit Card,completed
ORD000917,CUST01439,CAMP0098,2025-01-14,Professional Services,5,943.84,4719.2,20,3775.36,ACH,completed
ORD000918,CUST01124,,2024-11-24,Pro Plan,3,1481.69,4445.07,0,4445.07,ACH,completed
ORD000919,CUST00419,CAMP0056,2024-06-10,Starter Plan,3,1126.41,3379.23,20,2703.38,PayPal,completed
ORD000920,CUST00989,CAMP0111,2024-05-13,Growth Plan,5,2146.43,10732.15,5,10195.54,Credit Card,completed
ORD000921,CUST00059,,2024-09-22,Starter Plan,5,2832.25,14161.25,0,14161.25,Invoice,completed
ORD000922,CUST00737,,2025-10-31,Add-on: API,10,820.91,8209.1,0,8209.1,Credit Card,completed
ORD000923,CUST00844,,2026-03-14,Growth Plan,6,1295.78,7774.68,20,6219.74,ACH,completed
ORD000924,CUST01007,,2025-10-04,Professional Services,2,342.44,684.88,20,547.9,Invoice,completed
ORD000925,CUST00202,CAMP0005,2025-03-23,Enterprise Plan,6,1073.32,6439.92,0,6439.92,Invoice,completed
ORD000926,CUST00681,,2025-05-07,Add-on: API,8,2893.46,23147.68,0,23147.68,Invoice,completed
ORD000927,CUST00236,,2025-03-23,Pro Plan,10,193.1,1931.0,5,1834.45,ACH,completed
ORD000928,CUST01107,CAMP0001,2024-08-30,Enterprise Plan,8,490.15,3921.2,20,3136.96,PayPal,completed
ORD000929,CUST00072,CAMP0094,2025-04-25,Add-on: Analytics,2,1598.98,3197.96,0,3197.96,Credit Card,completed
ORD000930,CUST00129,CAMP0004,2025-05-30,Starter Plan,6,495.17,2971.02,5,2822.47,PayPal,completed
ORD000931,CUST00803,,2025-09-03,Starter Plan,2,1083.88,2167.76,0,2167.76,PayPal,completed
ORD000932,CUST00964,,2024-12-15,Enterprise Plan,8,793.61,6348.88,0,6348.88,Invoice,completed
ORD000933,CUST01026,CAMP0054,2024-11-15,Pro Plan,2,2546.88,5093.76,0,5093.76,ACH,completed
ORD000934,CUST01011,CAMP0089,2025-10-30,Pro Plan,4,2077.73,8310.92,0,8310.92,Invoice,completed
ORD000935,CUST01057,CAMP0045,2026-03-16,Enterprise Plan,1,1449.5,1449.5,0,1449.5,PayPal,completed
ORD000936,CUST00194,CAMP0111,2024-04-29,Growth Plan,6,2684.9,16109.4,5,15303.93,ACH,refunded
ORD000937,CUST01433,CAMP0087,2025-01-01,Enterprise Plan,2,445.36,890.72,10,801.65,Credit Card,completed
ORD000938,CUST00251,CAMP0117,2025-07-24,Enterprise Plan,7,1506.48,10545.36,15,8963.56,Credit Card,completed
ORD000939,CUST00958,,2026-01-30,Add-on: API,4,1499.69,5998.76,0,5998.76,PayPal,completed
ORD000940,CUST00423,CAMP0025,2024-11-28,Professional Services,3,204.57,613.71,10,552.34,Invoice,completed
ORD000941,CUST00569,CAMP0071,2024-06-01,Add-on: API,2,1313.43,2626.86,15,2232.83,Credit Card,completed
ORD000942,CUST00843,,2024-06-10,Starter Plan,10,2480.93,24809.3,0,24809.3,ACH,pending
ORD000943,CUST00166,CAMP0008,2025-05-17,Growth Plan,7,424.33,2970.31,0,2970.31,ACH,completed
ORD000944,CUST01205,,2024-05-13,Enterprise Plan,5,2265.81,11329.05,15,9629.69,ACH,completed
ORD000945,CUST00084,CAMP0021,2025-04-01,Professional Services,5,95.07,475.35,0,475.35,PayPal,completed
ORD000946,CUST00801,,2025-05-28,Starter Plan,6,2924.43,17546.58,5,16669.25,PayPal,completed
ORD000947,CUST00086,,2025-09-06,Starter Plan,5,1683.16,8415.8,0,8415.8,Credit Card,completed
ORD000948,CUST01416,,2025-09-05,Add-on: Analytics,7,1701.35,11909.45,5,11313.98,Credit Card,completed
ORD000949,CUST00202,,2025-10-08,Growth Plan,5,2850.12,14250.6,10,12825.54,Credit Card,completed
ORD000950,CUST00144,,2025-02-15,Growth Plan,1,2303.8,2303.8,10,2073.42,ACH,completed
ORD000951,CUST00022,CAMP0009,2025-04-21,Growth Plan,5,1697.67,8488.35,10,7639.52,PayPal,completed
ORD000952,CUST00871,CAMP0060,2025-03-01,Add-on: API,2,1142.45,2284.9,10,2056.41,Invoice,completed
ORD000953,CUST00208,,2026-03-04,Enterprise Plan,3,2537.15,7611.45,0,7611.45,Invoice,completed
ORD000954,CUST00351,,2026-01-08,Starter Plan,8,1448.37,11586.96,0,11586.96,Invoice,completed
ORD000955,CUST00663,CAMP0049,2024-07-06,Add-on: Analytics,3,1030.99,3092.97,20,2474.38,ACH,completed
ORD000956,CUST01310,,2025-08-19,Professional Services,4,927.8,3711.2,0,3711.2,Credit Card,completed
ORD000957,CUST01295,CAMP0036,2026-02-15,Pro Plan,3,147.87,443.61,0,443.61,Invoice,completed
ORD000958,CUST00786,CAMP0097,2025-01-30,Starter Plan,10,1510.46,15104.6,10,13594.14,ACH,completed
ORD000959,CUST01214,,2025-11-29,Starter Plan,1,266.38,266.38,15,226.42,Credit Card,completed
ORD000960,CUST01008,CAMP0043,2024-11-06,Starter Plan,10,2366.18,23661.8,0,23661.8,PayPal,completed
ORD000961,CUST00856,,2025-08-28,Growth Plan,2,1042.86,2085.72,15,1772.86,Credit Card,completed
ORD000962,CUST00508,CAMP0043,2026-01-28,Professional Services,4,608.13,2432.52,0,2432.52,Credit Card,completed
ORD000963,CUST00810,CAMP0042,2024-11-28,Pro Plan,2,887.01,1774.02,10,1596.62,Credit Card,completed
ORD000964,CUST00771,CAMP0027,2025-01-09,Growth Plan,9,378.86,3409.74,20,2727.79,Invoice,completed
ORD000965,CUST01483,,2024-09-26,Add-on: API,8,160.92,1287.36,0,1287.36,Invoice,completed
ORD000966,CUST00103,CAMP0098,2026-02-13,Add-on: Analytics,1,2053.9,2053.9,0,2053.9,ACH,completed
ORD000967,CUST00869,,2024-05-03,Enterprise Plan,4,2987.61,11950.44,5,11352.92,Credit Card,completed
ORD000968,CUST00491,CAMP0029,2024-09-13,Pro Plan,8,299.76,2398.08,20,1918.46,ACH,refunded
ORD000969,CUST00623,CAMP0057,2026-03-26,Add-on: Analytics,2,1984.23,3968.46,5,3770.04,Invoice,completed
ORD000970,CUST00941,,2024-08-14,Starter Plan,9,1712.81,15415.29,10,13873.76,Credit Card,completed
ORD000971,CUST00969,CAMP0054,2025-11-18,Pro Plan,7,561.52,3930.64,0,3930.64,Invoice,completed
ORD000972,CUST00884,CAMP0103,2025-02-11,Growth Plan,9,2046.35,18417.15,0,18417.15,Invoice,completed
ORD000973,CUST00370,,2024-05-30,Enterprise Plan,2,865.86,1731.72,0,1731.72,Credit Card,completed
ORD000974,CUST00914,CAMP0092,2025-02-22,Add-on: Analytics,9,2482.86,22345.74,10,20111.17,PayPal,refunded
ORD000975,CUST01094,,2025-06-30,Professional Services,3,794.68,2384.04,0,2384.04,Credit Card,completed
ORD000976,CUST00783,CAMP0068,2024-12-28,Pro Plan,7,1541.82,10792.74,5,10253.1,PayPal,completed
ORD000977,CUST01156,,2025-10-05,Professional Services,5,1762.29,8811.45,10,7930.31,ACH,completed
ORD000978,CUST01255,CAMP0012,2025-03-29,Add-on: API,5,1508.89,7544.45,0,7544.45,Credit Card,completed
ORD000979,CUST01236,,2026-03-03,Professional Services,3,2594.62,7783.86,15,6616.28,PayPal,completed
ORD000980,CUST00293,,2025-01-27,Enterprise Plan,8,874.24,6993.92,0,6993.92,PayPal,pending
ORD000981,CUST00144,CAMP0059,2025-06-20,Enterprise Plan,10,1401.55,14015.5,0,14015.5,Invoice,pending
ORD000982,CUST01054,CAMP0094,2024-12-24,Starter Plan,2,246.33,492.66,10,443.39,PayPal,completed
ORD000983,CUST00562,CAMP0034,2024-12-19,Starter Plan,1,885.98,885.98,10,797.38,PayPal,completed
ORD000984,CUST00923,CAMP0004,2024-12-26,Pro Plan,5,973.29,4866.45,0,4866.45,PayPal,completed
ORD000985,CUST00988,CAMP0045,2024-10-28,Starter Plan,8,966.26,7730.08,20,6184.06,PayPal,completed
ORD000986,CUST00626,CAMP0035,2025-02-10,Growth Plan,3,1241.1,3723.3,0,3723.3,PayPal,completed
ORD000987,CUST01428,,2025-04-23,Enterprise Plan,9,2202.96,19826.64,20,15861.31,Invoice,completed
ORD000988,CUST00917,CAMP0042,2026-01-27,Professional Services,3,889.21,2667.63,10,2400.87,ACH,pending
ORD000989,CUST00576,,2025-09-02,Enterprise Plan,4,2336.08,9344.32,5,8877.1,ACH,completed
ORD000990,CUST00973,,2025-10-15,Professional Services,9,1490.32,13412.88,5,12742.24,PayPal,completed
ORD000991,CUST01186,CAMP0068,2025-04-03,Add-on: Analytics,3,1636.89,4910.67,0,4910.67,ACH,completed
ORD000992,CUST00015,CAMP0033,2024-11-25,Enterprise Plan,10,2046.12,20461.2,0,20461.2,ACH,completed
ORD000993,CUST00930,CAMP0089,2025-03-25,Growth Plan,10,1113.16,11131.6,10,10018.44,Invoice,completed
ORD000994,CUST01260,,2025-11-14,Growth Plan,2,2305.48,4610.96,15,3919.32,Credit Card,completed
ORD000995,CUST00684,,2024-11-20,Enterprise Plan,4,2485.5,9942.0,0,9942.0,Invoice,pending
ORD000996,CUST01457,,2025-05-24,Add-on: API,3,786.83,2360.49,0,2360.49,Credit Card,pending
ORD000997,CUST00865,,2025-07-25,Starter Plan,4,541.8,2167.2,0,2167.2,ACH,completed
ORD000998,CUST00118,CAMP0064,2025-08-26,Growth Plan,2,2153.7,4307.4,0,4307.4,ACH,completed
ORD000999,CUST00828,CAMP0061,2025-08-14,Pro Plan,9,1694.82,15253.38,0,15253.38,Credit Card,completed
ORD001000,CUST01341,CAMP0034,2026-01-03,Pro Plan,10,1802.18,18021.8,5,17120.71,Invoice,completed
ORD001001,CUST00478,,2025-10-01,Enterprise Plan,9,2534.72,22812.48,20,18249.98,Invoice,completed
ORD001002,CUST01361,CAMP0014,2025-05-22,Growth Plan,4,1776.16,7104.64,0,7104.64,ACH,completed
ORD001003,CUST01129,CAMP0120,2024-06-22,Pro Plan,9,1590.36,14313.24,0,14313.24,Credit Card,completed
ORD001004,CUST00735,CAMP0106,2024-08-03,Add-on: API,7,327.06,2289.42,0,2289.42,ACH,completed
ORD001005,CUST01392,CAMP0096,2026-01-30,Professional Services,10,2046.44,20464.4,0,20464.4,Invoice,completed
ORD001006,CUST00048,CAMP0090,2024-06-21,Starter Plan,10,2177.23,21772.3,0,21772.3,Credit Card,completed
ORD001007,CUST00878,CAMP0059,2025-10-04,Enterprise Plan,8,856.07,6848.56,0,6848.56,Credit Card,completed
ORD001008,CUST01455,,2025-10-17,Add-on: Analytics,2,2983.98,5967.96,15,5072.77,PayPal,completed
ORD001009,CUST01203,,2025-08-29,Starter Plan,5,2783.6,13918.0,0,13918.0,PayPal,pending
ORD001010,CUST01324,CAMP0116,2025-06-16,Starter Plan,3,1588.63,4765.89,15,4051.01,PayPal,completed
ORD001011,CUST00835,,2024-09-16,Professional Services,5,871.69,4358.45,0,4358.45,Credit Card,completed
ORD001012,CUST01097,,2025-11-25,Enterprise Plan,2,2834.34,5668.68,0,5668.68,ACH,completed
ORD001013,CUST00560,CAMP0027,2025-05-29,Pro Plan,2,373.86,747.72,20,598.18,Credit Card,completed
ORD001014,CUST01074,CAMP0100,2026-03-27,Enterprise Plan,5,2807.39,14036.95,0,14036.95,Invoice,completed
ORD001015,CUST00575,CAMP0020,2025-01-13,Add-on: Analytics,5,1447.7,7238.5,20,5790.8,ACH,completed
ORD001016,CUST00693,,2024-11-09,Add-on: API,7,1875.34,13127.38,0,13127.38,ACH,completed
ORD001017,CUST00398,,2025-12-15,Pro Plan,1,1801.87,1801.87,15,1531.59,Invoice,completed
ORD001018,CUST01417,CAMP0110,2024-10-17,Add-on: Analytics,10,1292.54,12925.4,15,10986.59,Credit Card,pending
ORD001019,CUST01401,,2024-11-19,Add-on: Analytics,4,1233.98,4935.92,10,4442.33,PayPal,completed
ORD001020,CUST01176,CAMP0049,2026-01-04,Add-on: API,10,2874.91,28749.1,15,24436.73,PayPal,refunded
ORD001021,CUST01012,,2025-02-21,Enterprise Plan,5,2395.43,11977.15,0,11977.15,ACH,completed
ORD001022,CUST01204,CAMP0010,2026-03-06,Growth Plan,5,1077.65,5388.25,0,5388.25,Invoice,completed
ORD001023,CUST00316,,2024-12-05,Add-on: API,6,2420.95,14525.7,0,14525.7,Credit Card,completed
ORD001024,CUST01359,CAMP0096,2026-03-06,Professional Services,2,1663.24,3326.48,10,2993.83,ACH,completed
ORD001025,CUST00130,,2024-09-06,Add-on: Analytics,9,1457.13,13114.17,0,13114.17,ACH,completed
ORD001026,CUST00241,CAMP0095,2026-02-26,Pro Plan,2,2005.04,4010.08,0,4010.08,Invoice,completed
ORD001027,CUST01079,CAMP0079,2025-12-23,Add-on: Analytics,4,985.6,3942.4,20,3153.92,ACH,completed
ORD001028,CUST00377,,2024-07-09,Add-on: API,7,248.32,1738.24,0,1738.24,ACH,completed
ORD001029,CUST00462,CAMP0017,2024-08-16,Pro Plan,6,1905.18,11431.08,0,11431.08,Credit Card,pending
ORD001030,CUST00306,CAMP0115,2024-07-01,Add-on: Analytics,5,140.96,704.8,0,704.8,PayPal,completed
ORD001031,CUST00833,CAMP0055,2024-10-09,Professional Services,2,395.88,791.76,5,752.17,ACH,completed
ORD001032,CUST00818,,2025-02-18,Starter Plan,10,292.76,2927.6,5,2781.22,ACH,completed
ORD001033,CUST01267,,2024-10-08,Growth Plan,9,2225.67,20031.03,0,20031.03,ACH,refunded
ORD001034,CUST01140,CAMP0112,2025-05-04,Add-on: Analytics,6,710.93,4265.58,0,4265.58,Invoice,refunded
ORD001035,CUST00759,,2024-12-12,Enterprise Plan,9,2843.21,25588.89,5,24309.45,Credit Card,completed
ORD001036,CUST00622,CAMP0097,2024-11-16,Pro Plan,10,772.39,7723.9,0,7723.9,ACH,completed
ORD001037,CUST00734,,2024-11-28,Professional Services,5,211.16,1055.8,10,950.22,Credit Card,completed
ORD001038,CUST00913,,2024-06-20,Add-on: API,6,393.22,2359.32,0,2359.32,Credit Card,completed
ORD001039,CUST00200,CAMP0110,2025-05-09,Professional Services,4,1568.61,6274.44,0,6274.44,Credit Card,completed
ORD001040,CUST01286,CAMP0084,2025-01-29,Growth Plan,1,116.78,116.78,20,93.42,Invoice,refunded
ORD001041,CUST01248,CAMP0017,2025-04-22,Enterprise Plan,3,697.48,2092.44,20,1673.95,Invoice,completed
ORD001042,CUST01404,,2025-04-02,Growth Plan,9,327.09,2943.81,20,2355.05,Invoice,completed
ORD001043,CUST00846,CAMP0107,2025-04-07,Pro Plan,5,2512.61,12563.05,15,10678.59,PayPal,completed
ORD001044,CUST01274,CAMP0032,2025-05-31,Add-on: Analytics,6,439.45,2636.7,0,2636.7,ACH,completed
ORD001045,CUST00085,CAMP0050,2025-05-17,Enterprise Plan,3,229.45,688.35,0,688.35,PayPal,completed
ORD001046,CUST00518,,2025-10-17,Professional Services,7,2764.72,19353.04,15,16450.08,Invoice,completed
ORD001047,CUST00829,,2025-06-07,Add-on: API,6,2352.95,14117.7,10,12705.93,PayPal,refunded
ORD001048,CUST00446,CAMP0038,2025-05-26,Add-on: Analytics,1,312.53,312.53,20,250.02,Invoice,completed
ORD001049,CUST01377,CAMP0030,2025-10-20,Add-on: Analytics,7,606.79,4247.53,15,3610.4,PayPal,pending
ORD001050,CUST01465,,2025-01-28,Growth Plan,2,2910.94,5821.88,10,5239.69,ACH,completed
ORD001051,CUST00660,,2024-08-10,Pro Plan,7,2457.76,17204.32,5,16344.1,PayPal,pending
ORD001052,CUST01217,,2026-03-25,Add-on: Analytics,8,2515.8,20126.4,0,20126.4,PayPal,completed
ORD001053,CUST00166,,2024-12-11,Growth Plan,10,1689.39,16893.9,15,14359.82,Credit Card,refunded
ORD001054,CUST01064,CAMP0105,2025-07-21,Add-on: API,1,2406.23,2406.23,15,2045.3,Credit Card,completed
ORD001055,CUST00601,CAMP0040,2024-12-12,Starter Plan,1,2755.13,2755.13,5,2617.37,Credit Card,pending
ORD001056,CUST01402,,2025-11-30,Pro Plan,2,1903.83,3807.66,0,3807.66,PayPal,completed
ORD001057,CUST00682,,2025-05-30,Professional Services,10,893.49,8934.9,5,8488.15,Invoice,completed
ORD001058,CUST00957,,2025-04-04,Pro Plan,10,843.17,8431.7,10,7588.53,Credit Card,completed
ORD001059,CUST00798,,2025-04-03,Enterprise Plan,1,75.95,75.95,0,75.95,Credit Card,completed
